Freq.	V(vo)
2.96483138952411e+001	(3.51341395426342e+001,1.79900936733668e+002)
2.97166603173779e+001	(3.51341394838516e+001,1.79900708369698e+002)
2.97851642942896e+001	(3.51341394247976e+001,1.79900479479298e+002)
2.98538261891773e+001	(3.51341393654712e+001,1.79900250061254e+002)
2.99226463660796e+001	(3.51341393058708e+001,1.79900020114350e+002)
2.99916251898742e+001	(3.51341392459954e+001,1.79899789637367e+002)
3.00607630262800e+001	(3.51341391858436e+001,1.79899558629082e+002)
3.01300602418589e+001	(3.51341391254141e+001,1.79899327088272e+002)
3.01995172040178e+001	(3.51341390647058e+001,1.79899095013708e+002)
3.02691342810107e+001	(3.51341390037172e+001,1.79898862404160e+002)
3.03389118419403e+001	(3.51341389424471e+001,1.79898629258395e+002)
3.04088502567604e+001	(3.51341388808941e+001,1.79898395575177e+002)
3.04789498962774e+001	(3.51341388190571e+001,1.79898161353266e+002)
3.05492111321527e+001	(3.51341387569347e+001,1.79897926591422e+002)
3.06196343369044e+001	(3.51341386945254e+001,1.79897691288399e+002)
3.06902198839092e+001	(3.51341386318282e+001,1.79897455442950e+002)
3.07609681474047e+001	(3.51341385688415e+001,1.79897219053825e+002)
3.08318795024911e+001	(3.51341385055641e+001,1.79896982119769e+002)
3.09029543251335e+001	(3.51341384419947e+001,1.79896744639528e+002)
3.09741929921634e+001	(3.51341383781318e+001,1.79896506611842e+002)
3.10455958812811e+001	(3.51341383139741e+001,1.79896268035448e+002)
3.11171633710577e+001	(3.51341382495203e+001,1.79896028909083e+002)
3.11888958409369e+001	(3.51341381847690e+001,1.79895789231478e+002)
3.12607936712371e+001	(3.51341381197188e+001,1.79895549001363e+002)
3.13328572431534e+001	(3.51341380543684e+001,1.79895308217464e+002)
3.14050869387597e+001	(3.51341379887163e+001,1.79895066878504e+002)
3.14774831410107e+001	(3.51341379227611e+001,1.79894824983204e+002)
3.15500462337438e+001	(3.51341378565016e+001,1.79894582530281e+002)
3.16227766016813e+001	(3.51341377899362e+001,1.79894339518450e+002)
3.16956746304324e+001	(3.51341377230635e+001,1.79894095946423e+002)
3.17687407064952e+001	(3.51341376558822e+001,1.79893851812908e+002)
3.18419752172587e+001	(3.51341375883908e+001,1.79893607116611e+002)
3.19153785510051e+001	(3.51341375205879e+001,1.79893361856235e+002)
3.19889510969114e+001	(3.51341374524720e+001,1.79893116030479e+002)
3.20626932450521e+001	(3.51341373840417e+001,1.79892869638039e+002)
3.21366053864006e+001	(3.51341373152955e+001,1.79892622677611e+002)
3.22106879128318e+001	(3.51341372462320e+001,1.79892375147883e+002)
3.22849412171238e+001	(3.51341371768498e+001,1.79892127047545e+002)
3.23593656929602e+001	(3.51341371071472e+001,1.79891878375280e+002)
3.24339617349323e+001	(3.51341370371230e+001,1.79891629129771e+002)
3.25087297385408e+001	(3.51341369667755e+001,1.79891379309695e+002)
3.25836701001983e+001	(3.51341368961034e+001,1.79891128913728e+002)
3.26587832172310e+001	(3.51341368251050e+001,1.79890877940544e+002)
3.27340694878812e+001	(3.51341367537789e+001,1.79890626388810e+002)
3.28095293113093e+001	(3.51341366821236e+001,1.79890374257194e+002)
3.28851630875957e+001	(3.51341366101375e+001,1.79890121544358e+002)
3.29609712177431e+001	(3.51341365378192e+001,1.79889868248964e+002)
3.30369541036788e+001	(3.51341364651671e+001,1.79889614369667e+002)
3.31131121482565e+001	(3.51341363921796e+001,1.79889359905123e+002)
3.31894457552584e+001	(3.51341363188552e+001,1.79889104853981e+002)
3.32659553293978e+001	(3.51341362451924e+001,1.79888849214890e+002)
3.33426412763208e+001	(3.51341361711895e+001,1.79888592986495e+002)
3.34195040026087e+001	(3.51341360968451e+001,1.79888336167436e+002)
3.34965439157801e+001	(3.51341360221575e+001,1.79888078756352e+002)
3.35737614242928e+001	(3.51341359471252e+001,1.79887820751880e+002)
3.36511569375464e+001	(3.51341358717466e+001,1.79887562152650e+002)
3.37287308658842e+001	(3.51341357960200e+001,1.79887302957291e+002)
3.38064836205954e+001	(3.51341357199439e+001,1.79887043164430e+002)
3.38844156139175e+001	(3.51341356435166e+001,1.79886782772689e+002)
3.39625272590381e+001	(3.51341355667366e+001,1.79886521780688e+002)
3.40408189700973e+001	(3.51341354896022e+001,1.79886260187043e+002)
3.41192911621901e+001	(3.51341354121117e+001,1.79885997990366e+002)
3.41979442513681e+001	(3.51341353342635e+001,1.79885735189269e+002)
3.42767786546423e+001	(3.51341352560561e+001,1.79885471782357e+002)
3.43557947899847e+001	(3.51341351774876e+001,1.79885207768234e+002)
3.44349930763311e+001	(3.51341350985565e+001,1.79884943145501e+002)
3.45143739335828e+001	(3.51341350192610e+001,1.79884677912754e+002)
3.45939377826094e+001	(3.51341349395996e+001,1.79884412068587e+002)
3.46736850452504e+001	(3.51341348595704e+001,1.79884145611591e+002)
3.47536161443178e+001	(3.51341347791719e+001,1.79883878540353e+002)
3.48337315035984e+001	(3.51341346984022e+001,1.79883610853457e+002)
3.49140315478558e+001	(3.51341346172598e+001,1.79883342549484e+002)
3.49945167028329e+001	(3.51341345357428e+001,1.79883073627011e+002)
3.50751873952540e+001	(3.51341344538495e+001,1.79882804084613e+002)
3.51560440528270e+001	(3.51341343715782e+001,1.79882533920861e+002)
3.52370871042459e+001	(3.51341342889272e+001,1.79882263134322e+002)
3.53183169791928e+001	(3.51341342058947e+001,1.79881991723561e+002)
3.53997341083406e+001	(3.51341341224789e+001,1.79881719687139e+002)
3.54813389233547e+001	(3.51341340386781e+001,1.79881447023613e+002)
3.55631318568956e+001	(3.51341339544905e+001,1.79881173731538e+002)
3.56451133426215e+001	(3.51341338699144e+001,1.79880899809465e+002)
3.57272838151900e+001	(3.51341337849478e+001,1.79880625255941e+002)
3.58096437102607e+001	(3.51341336995890e+001,1.79880350069512e+002)
3.58921934644976e+001	(3.51341336138363e+001,1.79880074248718e+002)
3.59749335155713e+001	(3.51341335276877e+001,1.79879797792097e+002)
3.60578643021613e+001	(3.51341334411415e+001,1.79879520698182e+002)
3.61409862639584e+001	(3.51341333541958e+001,1.79879242965506e+002)
3.62242998416669e+001	(3.51341332668488e+001,1.79878964592596e+002)
3.63078054770072e+001	(3.51341331790986e+001,1.79878685577975e+002)
3.63915036127177e+001	(3.51341330909433e+001,1.79878405920165e+002)
3.64753946925578e+001	(3.51341330023812e+001,1.79878125617682e+002)
3.65594791613095e+001	(3.51341329134103e+001,1.79877844669041e+002)
3.66437574647803e+001	(3.51341328240287e+001,1.79877563072753e+002)
3.67282300498055e+001	(3.51341327342346e+001,1.79877280827323e+002)
3.68128973642501e+001	(3.51341326440260e+001,1.79876997931257e+002)
3.68977598570120e+001	(3.51341325534010e+001,1.79876714383054e+002)
3.69828179780236e+001	(3.51341324623577e+001,1.79876430181210e+002)
3.70680721782546e+001	(3.51341323708941e+001,1.79876145324220e+002)
3.71535229097142e+001	(3.51341322790084e+001,1.79875859810572e+002)
3.72391706254538e+001	(3.51341321866986e+001,1.79875573638753e+002)
3.73250157795690e+001	(3.51341320939627e+001,1.79875286807246e+002)
3.74110588272023e+001	(3.51341320007987e+001,1.79874999314531e+002)
3.74973002245453e+001	(3.51341319072047e+001,1.79874711159082e+002)
3.75837404288413e+001	(3.51341318131787e+001,1.79874422339373e+002)
3.76703798983878e+001	(3.51341317187187e+001,1.79874132853872e+002)
3.77572190925385e+001	(3.51341316238227e+001,1.79873842701043e+002)
3.78442584717062e+001	(3.51341315284887e+001,1.79873551879350e+002)
3.79314984973651e+001	(3.51341314327147e+001,1.79873260387250e+002)
3.80189396320530e+001	(3.51341313364985e+001,1.79872968223198e+002)
3.81065823393742e+001	(3.51341312398383e+001,1.79872675385645e+002)
3.81944270840015e+001	(3.51341311427319e+001,1.79872381873037e+002)
3.82824743316791e+001	(3.51341310451773e+001,1.79872087683820e+002)
3.83707245492247e+001	(3.51341309471724e+001,1.79871792816433e+002)
3.84591782045322e+001	(3.51341308487151e+001,1.79871497269313e+002)
3.85478357665740e+001	(3.51341307498033e+001,1.79871201040894e+002)
3.86366977054037e+001	(3.51341306504351e+001,1.79870904129604e+002)
3.87257644921585e+001	(3.51341305506081e+001,1.79870606533869e+002)
3.88150365990616e+001	(3.51341304503204e+001,1.79870308252113e+002)
3.89045144994248e+001	(3.51341303495698e+001,1.79870009282753e+002)
3.89941986676511e+001	(3.51341302483541e+001,1.79869709624204e+002)
3.90840895792369e+001	(3.51341301466712e+001,1.79869409274878e+002)
3.91741877107750e+001	(3.51341300445190e+001,1.79869108233182e+002)
3.92644935399567e+001	(3.51341299418953e+001,1.79868806497520e+002)
3.93550075455745e+001	(3.51341298387979e+001,1.79868504066293e+002)
3.94457302075245e+001	(3.51341297352246e+001,1.79868200937897e+002)
3.95366620068095e+001	(3.51341296311733e+001,1.79867897110725e+002)
3.96278034255406e+001	(3.51341295266416e+001,1.79867592583167e+002)
3.97191549469407e+001	(3.51341294216275e+001,1.79867287353607e+002)
3.98107170553464e+001	(3.51341293161287e+001,1.79866981420428e+002)
3.99024902362108e+001	(3.51341292101429e+001,1.79866674782007e+002)
3.99944749761064e+001	(3.51341291036679e+001,1.79866367436719e+002)
4.00866717627269e+001	(3.51341289967014e+001,1.79866059382935e+002)
4.01790810848906e+001	(3.51341288892412e+001,1.79865750619021e+002)
4.02717034325425e+001	(3.51341287812850e+001,1.79865441143340e+002)
4.03645392967571e+001	(3.51341286728305e+001,1.79865130954252e+002)
4.04575891697408e+001	(3.51341285638754e+001,1.79864820050111e+002)
4.05508535448350e+001	(3.51341284544174e+001,1.79864508429271e+002)
4.06443329165178e+001	(3.51341283444541e+001,1.79864196090078e+002)
4.07380277804078e+001	(3.51341282339833e+001,1.79863883030876e+002)
4.08319386332658e+001	(3.51341281230026e+001,1.79863569250007e+002)
4.09260659729976e+001	(3.51341280115096e+001,1.79863254745806e+002)
4.10204102986572e+001	(3.51341278995020e+001,1.79862939516606e+002)
4.11149721104487e+001	(3.51341277869774e+001,1.79862623560735e+002)
4.12097519097295e+001	(3.51341276739334e+001,1.79862306876520e+002)
4.13047501990126e+001	(3.51341275603676e+001,1.79861989462280e+002)
4.13999674819695e+001	(3.51341274462776e+001,1.79861671316332e+002)
4.14954042634328e+001	(3.51341273316610e+001,1.79861352436991e+002)
4.15910610493987e+001	(3.51341272165154e+001,1.79861032822566e+002)
4.16869383470300e+001	(3.51341271008383e+001,1.79860712471362e+002)
4.17830366646586e+001	(3.51341269846272e+001,1.79860391381680e+002)
4.18793565117883e+001	(3.51341268678798e+001,1.79860069551819e+002)
4.19758983990972e+001	(3.51341267505934e+001,1.79859746980072e+002)
4.20726628384408e+001	(3.51341266327657e+001,1.79859423664728e+002)
4.21696503428546e+001	(3.51341265143942e+001,1.79859099604075e+002)
4.22668614265567e+001	(3.51341263954762e+001,1.79858774796394e+002)
4.23642966049505e+001	(3.51341262760094e+001,1.79858449239962e+002)
4.24619563946276e+001	(3.51341261559911e+001,1.79858122933054e+002)
4.25598413133707e+001	(3.51341260354189e+001,1.79857795873941e+002)
4.26579518801556e+001	(3.51341259142901e+001,1.79857468060887e+002)
4.27562886151549e+001	(3.51341257926022e+001,1.79857139492155e+002)
4.28548520397403e+001	(3.51341256703526e+001,1.79856810166003e+002)
4.29536426764850e+001	(3.51341255475388e+001,1.79856480080685e+002)
4.30526610491674e+001	(3.51341254241581e+001,1.79856149234451e+002)
4.31519076827728e+001	(3.51341253002079e+001,1.79855817625547e+002)
4.32513831034971e+001	(3.51341251756855e+001,1.79855485252215e+002)
4.33510878387492e+001	(3.51341250505884e+001,1.79855152112693e+002)
4.34510224171534e+001	(3.51341249249139e+001,1.79854818205214e+002)
4.35511873685531e+001	(3.51341247986593e+001,1.79854483528009e+002)
4.36515832240128e+001	(3.51341246718219e+001,1.79854148079303e+002)
4.37522105158214e+001	(3.51341245443991e+001,1.79853811857317e+002)
4.38530697774948e+001	(3.51341244163882e+001,1.79853474860270e+002)
4.39541615437787e+001	(3.51341242877863e+001,1.79853137086374e+002)
4.40554863506515e+001	(3.51341241585909e+001,1.79852798533839e+002)
4.41570447353274e+001	(3.51341240287991e+001,1.79852459200869e+002)
4.42588372362588e+001	(3.51341238984082e+001,1.79852119085667e+002)
4.43608643931394e+001	(3.51341237674155e+001,1.79851778186428e+002)
4.44631267469070e+001	(3.51341236358182e+001,1.79851436501345e+002)
4.45656248397465e+001	(3.51341235036134e+001,1.79851094028607e+002)
4.46683592150924e+001	(3.51341233707985e+001,1.79850750766399e+002)
4.47713304176324e+001	(3.51341232373704e+001,1.79850406712899e+002)
4.48745389933093e+001	(3.51341231033265e+001,1.79850061866285e+002)
4.49779854893249e+001	(3.51341229686639e+001,1.79849716224728e+002)
4.50816704541421e+001	(3.51341228333797e+001,1.79849369786396e+002)
4.51855944374883e+001	(3.51341226974711e+001,1.79849022549451e+002)
4.52897579903581e+001	(3.51341225609352e+001,1.79848674512054e+002)
4.53941616650164e+001	(3.51341224237690e+001,1.79848325672358e+002)
4.54988060150009e+001	(3.51341222859697e+001,1.79847976028515e+002)
4.56036915951256e+001	(3.51341221475344e+001,1.79847625578671e+002)
4.57088189614835e+001	(3.51341220084601e+001,1.79847274320967e+002)
4.58141886714494e+001	(3.51341218687438e+001,1.79846922253542e+002)
4.59198012836829e+001	(3.51341217283826e+001,1.79846569374528e+002)
4.60256573581316e+001	(3.51341215873736e+001,1.79846215682056e+002)
4.61317574560339e+001	(3.51341214457137e+001,1.79845861174251e+002)
4.62381021399220e+001	(3.51341213034000e+001,1.79845505849231e+002)
4.63446919736248e+001	(3.51341211604293e+001,1.79845149705115e+002)
4.64515275222709e+001	(3.51341210167988e+001,1.79844792740013e+002)
4.65586093522918e+001	(3.51341208725053e+001,1.79844434952034e+002)
4.66659380314248e+001	(3.51341207275457e+001,1.79844076339279e+002)
4.67735141287157e+001	(3.51341205819171e+001,1.79843716899849e+002)
4.68813382145224e+001	(3.51341204356162e+001,1.79843356631838e+002)
4.69894108605174e+001	(3.51341202886401e+001,1.79842995533335e+002)
4.70977326396912e+001	(3.51341201409856e+001,1.79842633602426e+002)
4.72063041263549e+001	(3.51341199926495e+001,1.79842270837192e+002)
4.73151258961439e+001	(3.51341198436288e+001,1.79841907235711e+002)
4.74241985260203e+001	(3.51341196939202e+001,1.79841542796054e+002)
4.75335225942763e+001	(3.51341195435206e+001,1.79841177516289e+002)
4.76430986805374e+001	(3.51341193924268e+001,1.79840811394480e+002)
4.77529273657649e+001	(3.51341192406355e+001,1.79840444428686e+002)
4.78630092322596e+001	(3.51341190881437e+001,1.79840076616961e+002)
4.79733448636647e+001	(3.51341189349480e+001,1.79839707957355e+002)
4.80839348449686e+001	(3.51341187810451e+001,1.79839338447915e+002)
4.81947797625085e+001	(3.51341186264319e+001,1.79838968086679e+002)
4.83058802039730e+001	(3.51341184711050e+001,1.79838596871687e+002)
4.84172367584057e+001	(3.51341183150612e+001,1.79838224800968e+002)
4.85288500162078e+001	(3.51341181582971e+001,1.79837851872551e+002)
4.86407205691419e+001	(3.51341180008095e+001,1.79837478084459e+002)
4.87528490103343e+001	(3.51341178425949e+001,1.79837103434710e+002)
4.88652359342790e+001	(3.51341176836500e+001,1.79836727921317e+002)
4.89778819368403e+001	(3.51341175239715e+001,1.79836351542290e+002)
4.90907876152560e+001	(3.51341173635559e+001,1.79835974295634e+002)
4.92039535681407e+001	(3.51341172023999e+001,1.79835596179349e+002)
4.93173803954892e+001	(3.51341170405001e+001,1.79835217191429e+002)
4.94310686986791e+001	(3.51341168778529e+001,1.79834837329866e+002)
4.95450190804746e+001	(3.51341167144550e+001,1.79834456592645e+002)
4.96592321450292e+001	(3.51341165503030e+001,1.79834074977749e+002)
4.97737084978892e+001	(3.51341163853932e+001,1.79833692483155e+002)
4.98884487459968e+001	(3.51341162197223e+001,1.79833309106833e+002)
5.00034534976934e+001	(3.51341160532866e+001,1.79832924846752e+002)
5.01187233627228e+001	(3.51341158860827e+001,1.79832539700876e+002)
5.02342589522342e+001	(3.51341157181071e+001,1.79832153667160e+002)
5.03500608787860e+001	(3.51341155493561e+001,1.79831766743561e+002)
5.04661297563483e+001	(3.51341153798262e+001,1.79831378928025e+002)
5.05824662003069e+001	(3.51341152095138e+001,1.79830990218497e+002)
5.06990708274659e+001	(3.51341150384153e+001,1.79830600612916e+002)
5.08159442560515e+001	(3.51341148665270e+001,1.79830210109216e+002)
5.09330871057150e+001	(3.51341146938454e+001,1.79829818705329e+002)
5.10504999975361e+001	(3.51341145203666e+001,1.79829426399177e+002)
5.11681835540262e+001	(3.51341143460872e+001,1.79829033188682e+002)
5.12861383991319e+001	(3.51341141710033e+001,1.79828639071759e+002)
5.14043651582380e+001	(3.51341139951113e+001,1.79828244046318e+002)
5.15228644581710e+001	(3.51341138184074e+001,1.79827848110266e+002)
5.16416369272025e+001	(3.51341136408879e+001,1.79827451261503e+002)
5.17606831950521e+001	(3.51341134625490e+001,1.79827053497925e+002)
5.18800038928915e+001	(3.51341132833869e+001,1.79826654817423e+002)
5.19995996533469e+001	(3.51341131033978e+001,1.79826255217885e+002)
5.21194711105034e+001	(3.51341129225780e+001,1.79825854697190e+002)
5.22396188999073e+001	(3.51341127409236e+001,1.79825453253217e+002)
5.23600436585703e+001	(3.51341125584307e+001,1.79825050883837e+002)
5.24807460249725e+001	(3.51341123750954e+001,1.79824647586916e+002)
5.26017266390659e+001	(3.51341121909139e+001,1.79824243360317e+002)
5.27229861422775e+001	(3.51341120058823e+001,1.79823838201896e+002)
5.28445251775133e+001	(3.51341118199966e+001,1.79823432109506e+002)
5.29663443891610e+001	(3.51341116332530e+001,1.79823025080993e+002)
5.30884444230940e+001	(3.51341114456473e+001,1.79822617114201e+002)
5.32108259266746e+001	(3.51341112571757e+001,1.79822208206965e+002)
5.33334895487573e+001	(3.51341110678342e+001,1.79821798357118e+002)
5.34564359396923e+001	(3.51341108776187e+001,1.79821387562488e+002)
5.35796657513293e+001	(3.51341106865253e+001,1.79820975820896e+002)
5.37031796370204e+001	(3.51341104945498e+001,1.79820563130160e+002)
5.38269782516240e+001	(3.51341103016882e+001,1.79820149488091e+002)
5.39510622515079e+001	(3.51341101079364e+001,1.79819734892497e+002)
5.40754322945532e+001	(3.51341099132902e+001,1.79819319341180e+002)
5.42000890401575e+001	(3.51341097177457e+001,1.79818902831937e+002)
